,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
76,1024,211.0,204423,4.527888874999917,"[4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",200,0.6,2048
77,2048,211.0,204423,4.527888874999917,"[4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",200,0.6,2048
78,0,177.0,300,0.002597584000113784,"[3, 4, 2, 4, 4, 1, 2, 2, 2, 4]",300,0.4,2048
79,1,186.0,602,0.028802416999951674,"[4, 3, 4, 3, 3, 2, 3, 3, 2, 4]",300,0.4,2048
80,2,186.0,903,0.055141000000048734,"[4, 3, 4, 3, 3, 2, 3, 3, 2, 4]",300,0.4,2048
81,4,198.0,1507,0.08916025000007721,"[3, 4, 4, 4, 4, 0, 3, 4, 2, 4]",300,0.4,2048
82,8,208.0,2713,0.13500283400003354,"[4, 4, 3, 4, 4, 0, 4, 4, 2, 4]",300,0.4,2048
83,16,211.0,5123,0.20576166699993337,"[4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",300,0.4,2048
84,32,211.0,9939,0.32746687500002736,"[4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",300,0.4,2048
85,64,211.0,19571,0.5519244170000093,"[4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",300,0.4,2048
86,128,211.0,38835,0.9779986670000653,"[4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",300,0.4,2048
87,256,211.0,77363,1.8149317919999248,"[4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",300,0.4,2048
88,512,211.0,154419,3.478964334000011,"[4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",300,0.4,2048
89,1024,211.0,305220,6.7477644170000985,"[4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",300,0.4,2048
90,2048,211.0,305220,6.7477644170000985,"[4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",300,0.4,2048
91,0,177.0,300,0.0026497910000671254,"[3, 4, 2, 4, 4, 1, 2, 2, 2, 4]",300,0.5,2048
92,1,188.0,602,0.031711250000171276,"[4, 3, 1, 4, 3, 4, 3, 3, 2, 4]",300,0.5,2048
93,2,188.0,903,0.06081745800020144,"[4, 3, 1, 4, 3, 4, 3, 3, 2, 4]",300,0.5,2048
94,4,193.0,1507,0.16709620800020275,"[4, 3, 4, 3, 3, 0, 4, 4, 3, 4]",300,0.5,2048
95,8,199.0,2713,0.2165160410002045,"[3, 2, 4, 4, 4, 3, 4, 4, 0, 4]",300,0.5,2048
96,16,211.0,5124,0.2910182910000003,"[4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",300,0.5,2048
97,32,211.0,9940,0.4169494160000795,"[4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",300,0.5,2048
98,64,211.0,19572,0.6463042500001848,"[4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",300,0.5,2048
99,128,211.0,38836,1.0805845000002137,"[4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",300,0.5,2048
100,256,211.0,77364,1.9258539580000615,"[4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",300,0.5,2048
101,512,211.0,154420,3.6095281660000182,"[4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",300,0.5,2048
102,1024,211.0,304920,6.911126833000026,"[4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",300,0.5,2048
103,2048,211.0,304920,6.911126833000026,"[4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",300,0.5,2048
104,0,177.0,300,0.0026612920000843587,"[3, 4, 2, 4, 4, 1, 2, 2, 2, 4]",300,0.6,2048
105,1,186.0,602,0.035475458000064464,"[4, 3, 4, 4, 3, 2, 3, 1, 3, 4]",300,0.6,2048
106,2,186.0,903,0.06903879199990115,"[4, 3, 4, 4, 3, 2, 3, 1, 3, 4]",300,0.6,2048
107,4,192.0,1506,0.10798912499990365,"[4, 3, 4, 4, 2, 2, 4, 3, 2, 4]",300,0.6,2048
108,8,207.0,2713,0.15983704199993554,"[4, 2, 4, 4, 4, 3, 4, 4, 0, 4]",300,0.6,2048
109,16,211.0,5122,0.23746937500004606,"[4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",300,0.6,2048
110,32,211.0,9938,0.3679350830000203,"[4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",300,0.6,2048
111,64,211.0,19570,0.601959916999931,"[4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",300,0.6,2048
112,128,211.0,38834,1.0447142919999806,"[4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",300,0.6,2048
113,256,211.0,77362,1.902684041999919,"[4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",300,0.6,2048
114,512,211.0,154418,3.6188570829999662,"[4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",300,0.6,2048
115,1024,211.0,304316,6.957764750000024,"[4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",300,0.6,2048
116,2048,211.0,304316,6.957764750000024,"[4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",300,0.6,2048
