,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
78,1,1575.0,602,0.1376153750006779,"[3.0, 10.0, 12.0, 14.0, 4.0, 14.0, 1.0, 11.0, 0.0, 6.0, 12.0, 9.0, 12.0, 14.0, 14.0, 12.0, 9.0, 8.0, 14.0, 8.0, 14.0, 13.0, 10.0, 8.0, 7.0, 12.0, 3.0, 0.0, 0.0, 11.0]",False,300,0.5,512
79,2,1622.0,904,0.2830439999997907,"[0.0, 12.0, 10.0, 13.0, 9.0, 11.0, 11.0, 3.0, 3.0, 13.0, 5.0, 8.0, 12.0, 14.0, 8.0, 11.0, 11.0, 13.0, 13.0, 10.0, 8.0, 4.0, 13.0, 13.0, 12.0, 7.0, 3.0, 4.0, 11.0, 5.0]",False,300,0.5,512
80,4,1622.0,1506,0.5607583330001944,"[0.0, 12.0, 10.0, 13.0, 9.0, 11.0, 11.0, 3.0, 3.0, 13.0, 5.0, 8.0, 12.0, 14.0, 8.0, 11.0, 11.0, 13.0, 13.0, 10.0, 8.0, 4.0, 13.0, 13.0, 12.0, 7.0, 3.0, 4.0, 11.0, 5.0]",False,300,0.5,512
81,8,1673.0,2713,1.096332999999504,"[2.0, 11.0, 5.0, 13.0, 10.0, 12.0, 6.0, 4.0, 3.0, 13.0, 10.0, 13.0, 13.0, 12.0, 10.0, 13.0, 13.0, 12.0, 9.0, 14.0, 4.0, 11.0, 7.0, 13.0, 14.0, 8.0, 4.0, 7.0, 9.0, 2.0]",False,300,0.5,512
82,16,1733.0,5125,2.119662999999491,"[2.0, 12.0, 5.0, 14.0, 9.0, 11.0, 11.0, 1.0, 0.0, 8.0, 12.0, 14.0, 11.0, 9.0, 8.0, 13.0, 13.0, 14.0, 13.0, 14.0, 8.0, 0.0, 8.0, 14.0, 12.0, 7.0, 1.0, 7.0, 6.0, 11.0]",False,300,0.5,512
83,32,1758.0,9943,4.064622457999576,"[2.0, 14.0, 5.0, 13.0, 9.0, 14.0, 11.0, 1.0, 0.0, 12.0, 12.0, 14.0, 11.0, 1.0, 8.0, 13.0, 13.0, 12.0, 13.0, 14.0, 8.0, 0.0, 13.0, 14.0, 6.0, 14.0, 1.0, 7.0, 6.0, 11.0]",False,300,0.5,512
84,64,1758.0,19575,7.775836458000413,"[2.0, 14.0, 5.0, 13.0, 9.0, 14.0, 11.0, 1.0, 0.0, 12.0, 12.0, 14.0, 11.0, 1.0, 8.0, 13.0, 13.0, 12.0, 13.0, 14.0, 8.0, 0.0, 13.0, 14.0, 6.0, 14.0, 1.0, 7.0, 6.0, 11.0]",False,300,0.5,512
85,128,1758.0,38839,15.056180957999459,"[2.0, 14.0, 5.0, 13.0, 9.0, 14.0, 11.0, 1.0, 0.0, 12.0, 12.0, 14.0, 11.0, 1.0, 8.0, 13.0, 13.0, 12.0, 13.0, 14.0, 8.0, 0.0, 13.0, 14.0, 6.0, 14.0, 1.0, 7.0, 6.0, 11.0]",False,300,0.5,512
86,256,1758.0,77367,29.412209541000266,"[2.0, 14.0, 5.0, 13.0, 9.0, 14.0, 11.0, 1.0, 0.0, 12.0, 12.0, 14.0, 11.0, 1.0, 8.0, 13.0, 13.0, 12.0, 13.0, 14.0, 8.0, 0.0, 13.0, 14.0, 6.0, 14.0, 1.0, 7.0, 6.0, 11.0]",False,300,0.5,512
87,512,1758.0,154423,57.924548082999536,"[2.0, 14.0, 5.0, 13.0, 9.0, 14.0, 11.0, 1.0, 0.0, 12.0, 12.0, 14.0, 11.0, 1.0, 8.0, 13.0, 13.0, 12.0, 13.0, 14.0, 8.0, 0.0, 13.0, 14.0, 6.0, 14.0, 1.0, 7.0, 6.0, 11.0]",False,300,0.5,512
88,0,1063.0,300,0.002655041998878005,"[6, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 13, 5, 1, 11, 4]",False,300,0.75,512
89,1,1505.0,602,0.14455758399890328,"[5.0, 10.0, 13.0, 14.0, 12.0, 7.0, 4.0, 11.0, 14.0, 14.0, 14.0, 2.0, 2.0, 7.0, 12.0, 11.0, 11.0, 8.0, 11.0, 14.0, 9.0, 3.0, 12.0, 5.0, 5.0, 13.0, 4.0, 8.0, 6.0, 10.0]",False,300,0.75,512
90,2,1566.0,904,0.2980609589994856,"[3.0, 14.0, 8.0, 14.0, 3.0, 12.0, 13.0, 11.0, 3.0, 14.0, 13.0, 5.0, 7.0, 3.0, 3.0, 11.0, 7.0, 12.0, 7.0, 13.0, 14.0, 7.0, 13.0, 13.0, 6.0, 2.0, 14.0, 0.0, 5.0, 9.0]",False,300,0.75,512
91,4,1611.0,1507,0.5882728339984169,"[4.0, 14.0, 6.0, 6.0, 9.0, 13.0, 5.0, 5.0, 7.0, 6.0, 3.0, 12.0, 10.0, 0.0, 13.0, 11.0, 7.0, 8.0, 8.0, 14.0, 8.0, 0.0, 14.0, 13.0, 14.0, 14.0, 0.0, 13.0, 6.0, 12.0]",False,300,0.75,512
92,8,1625.0,2712,1.1487662499985163,"[2.0, 14.0, 6.0, 5.0, 3.0, 14.0, 14.0, 14.0, 5.0, 13.0, 13.0, 9.0, 8.0, 3.0, 8.0, 10.0, 12.0, 8.0, 14.0, 14.0, 8.0, 9.0, 13.0, 14.0, 1.0, 14.0, 4.0, 7.0, 14.0, 7.0]",False,300,0.75,512
93,16,1662.0,5121,2.234669416999168,"[2.0, 10.0, 5.0, 14.0, 5.0, 12.0, 7.0, 0.0, 8.0, 6.0, 10.0, 12.0, 8.0, 11.0, 11.0, 14.0, 10.0, 13.0, 14.0, 14.0, 5.0, 2.0, 14.0, 13.0, 7.0, 12.0, 2.0, 8.0, 6.0, 12.0]",False,300,0.75,512
94,32,1734.0,9943,4.322479874999772,"[8.0, 14.0, 2.0, 14.0, 5.0, 13.0, 14.0, 0.0, 3.0, 13.0, 10.0, 13.0, 12.0, 12.0, 8.0, 11.0, 0.0, 12.0, 14.0, 13.0, 0.0, 2.0, 14.0, 14.0, 14.0, 13.0, 4.0, 6.0, 14.0, 7.0]",False,300,0.75,512
95,64,1772.0,19581,8.177500083998893,"[8.0, 14.0, 2.0, 14.0, 11.0, 10.0, 14.0, 10.0, 1.0, 13.0, 10.0, 14.0, 12.0, 3.0, 13.0, 9.0, 14.0, 14.0, 14.0, 13.0, 0.0, 2.0, 14.0, 14.0, 11.0, 13.0, 4.0, 1.0, 14.0, 7.0]",False,300,0.75,512
96,128,1789.0,38847,15.708082916999047,"[8.0, 14.0, 2.0, 14.0, 11.0, 10.0, 14.0, 0.0, 1.0, 13.0, 14.0, 13.0, 12.0, 3.0, 13.0, 9.0, 14.0, 14.0, 14.0, 13.0, 0.0, 2.0, 14.0, 14.0, 11.0, 13.0, 4.0, 1.0, 14.0, 14.0]",False,300,0.75,512
97,256,1789.0,77375,30.560188916999323,"[8.0, 14.0, 2.0, 14.0, 11.0, 10.0, 14.0, 0.0, 1.0, 13.0, 14.0, 13.0, 12.0, 3.0, 13.0, 9.0, 14.0, 14.0, 14.0, 13.0, 0.0, 2.0, 14.0, 14.0, 11.0, 13.0, 4.0, 1.0, 14.0, 14.0]",False,300,0.75,512
98,512,1789.0,154431,59.50438141699851,"[8.0, 14.0, 2.0, 14.0, 11.0, 10.0, 14.0, 0.0, 1.0, 13.0, 14.0, 13.0, 12.0, 3.0, 13.0, 9.0, 14.0, 14.0, 14.0, 13.0, 0.0, 2.0, 14.0, 14.0, 11.0, 13.0, 4.0, 1.0, 14.0, 14.0]",False,300,0.75,512
