,Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters
99,256,1389.0,497,0.8966239999999743,"[13, 3, 7, 8, 3, 13, 12, 11, 2, 9, 13, 13, 12, 10, 5, 8, 13, 11, 10, 11, 10, 12, 12, 3, 2, 12, 3, 5, 8, 4]",geometric,1000,0.99,0.001,991.0291083944674,1000,8192
100,512,1603.0,887,1.0145273749994885,"[12, 13, 9, 12, 13, 8, 6, 10, 0, 13, 6, 10, 14, 3, 12, 8, 12, 14, 5, 9, 14, 14, 9, 14, 7, 12, 8, 1, 0, 11]",geometric,1000,0.99,0.001,989.8554656037924,1000,8192
101,1024,1650.0,1411,1.1796244580000348,"[2, 13, 9, 12, 13, 8, 8, 10, 0, 13, 8, 10, 14, 5, 12, 8, 14, 14, 5, 13, 14, 14, 4, 14, 7, 14, 9, 1, 3, 11]",geometric,1000,0.99,0.001,988.2143789942719,1000,8192
102,2048,1650.0,2435,1.5281962499993824,"[2, 13, 9, 12, 13, 8, 8, 10, 0, 13, 8, 10, 14, 5, 12, 8, 14, 14, 5, 13, 14, 14, 4, 14, 7, 14, 9, 1, 3, 11]",geometric,1000,0.99,0.001,984.7584605834907,1000,8192
103,4096,1650.0,4483,2.5922217499992257,"[2, 13, 9, 12, 13, 8, 8, 10, 0, 13, 8, 10, 14, 5, 12, 8, 14, 14, 5, 13, 14, 14, 4, 14, 7, 14, 9, 1, 3, 11]",geometric,1000,0.99,0.001,974.2837442875442,1000,8192
104,8192,1650.0,6012,3.805690415999379,"[2, 13, 9, 12, 13, 8, 8, 10, 0, 13, 8, 10, 14, 5, 12, 8, 14, 14, 5, 13, 14, 14, 4, 14, 7, 14, 9, 1, 3, 11]",geometric,1000,0.99,0.001,962.473768367977,1000,8192
105,0,1063.0,0,5.5124999562394805e-05,"[6, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 13, 5, 1, 11, 4]",geometric,2500,0.99,0.001,2499.998614938485,2500,8192
106,1,1069.0,2,0.11464670799978194,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 13, 5, 1, 11, 4]",geometric,2500,0.99,0.001,2497.1210641283187,2500,8192
107,2,1045.0,4,0.2289191669997308,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 5, 5, 1, 11, 4]",geometric,2500,0.99,0.001,2494.2548252585602,2500,8192
108,4,978.0,8,0.35650758299925656,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 12, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 0, 5, 5, 1, 11, 4]",geometric,2500,0.99,0.001,2491.0584760411166,2500,8192
109,8,1167.0,16,0.47085516700008156,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 12, 2, 6, 10, 10, 7, 4, 3, 7, 12, 2, 5, 4, 4, 7, 0, 5, 5, 14, 11, 14]",geometric,2500,0.99,0.001,2488.197317247083,2500,8192
110,16,1081.0,32,0.586672916999305,"[12, 3, 12, 14, 2, 7, 12, 4, 7, 12, 2, 6, 10, 1, 7, 4, 3, 3, 12, 2, 5, 4, 4, 7, 3, 4, 5, 11, 7, 14]",geometric,2500,0.99,0.001,2485.3027224341226,2500,8192
111,32,1096.0,64,0.7009142079996309,"[12, 3, 12, 13, 2, 5, 12, 3, 7, 12, 2, 1, 0, 7, 8, 4, 3, 4, 12, 2, 13, 13, 4, 7, 12, 4, 5, 12, 7, 14]",geometric,2500,0.99,0.001,2482.450826486729,2500,8192
112,64,1137.0,128,0.81605374999981,"[11, 0, 0, 14, 6, 5, 11, 6, 10, 13, 3, 1, 0, 7, 11, 4, 8, 4, 5, 14, 13, 13, 13, 4, 12, 7, 2, 8, 3, 11]",geometric,2500,0.99,0.001,2479.579818038797,2500,8192
113,128,975.0,254,0.9318984579995231,"[14, 5, 0, 6, 5, 5, 2, 7, 3, 13, 3, 10, 0, 7, 10, 11, 8, 1, 3, 10, 3, 6, 13, 5, 8, 3, 7, 9, 3, 2]",geometric,2500,0.99,0.001,2476.694577193792,2500,8192
114,256,916.0,504,1.0535599999993792,"[13, 2, 0, 8, 2, 6, 3, 0, 9, 11, 3, 8, 6, 3, 5, 8, 13, 0, 1, 11, 10, 12, 2, 12, 3, 4, 4, 5, 11, 4]",geometric,2500,0.99,0.001,2473.6680759457886,2500,8192
115,512,1465.0,939,1.1873486670001512,"[13, 12, 9, 9, 8, 13, 11, 9, 4, 8, 6, 10, 7, 3, 12, 10, 11, 14, 13, 6, 7, 1, 0, 14, 1, 12, 2, 2, 13, 10]",geometric,2500,0.99,0.001,2470.3441650140207,2500,8192
116,1024,1643.0,1490,1.3685690829997839,"[13, 13, 7, 9, 8, 14, 9, 9, 8, 8, 7, 10, 9, 5, 14, 10, 13, 14, 13, 13, 6, 9, 13, 14, 1, 12, 1, 2, 13, 9]",geometric,2500,0.99,0.001,2465.8489577095825,2500,8192
117,2048,1643.0,2514,1.7316941250001037,"[13, 13, 7, 9, 8, 14, 9, 9, 8, 8, 7, 10, 9, 5, 14, 10, 13, 14, 13, 13, 6, 9, 13, 14, 1, 12, 1, 2, 13, 9]",geometric,2500,0.99,0.001,2456.8661727793988,2500,8192
118,4096,1643.0,4562,2.823819124999318,"[13, 13, 7, 9, 8, 14, 9, 9, 8, 8, 7, 10, 9, 5, 14, 10, 13, 14, 13, 13, 6, 9, 13, 14, 1, 12, 1, 2, 13, 9]",geometric,2500,0.99,0.001,2430.04652018526,2500,8192
119,8192,1643.0,6166,4.12796008299938,"[13, 13, 7, 9, 8, 14, 9, 9, 8, 8, 7, 10, 9, 5, 14, 10, 13, 14, 13, 13, 6, 9, 13, 14, 1, 12, 1, 2, 13, 9]",geometric,2500,0.99,0.001,2398.4035934869594,2500,8192
120,0,1063.0,0,7.02500001352746e-05,"[6, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 13, 5, 1, 11, 4]",geometric,5000,0.99,0.001,4999.996469820771,5000,8192
121,1,1069.0,2,0.1328572920001534,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 13, 5, 1, 11, 4]",geometric,5000,0.99,0.001,4993.328153291709,5000,8192
122,2,1045.0,4,0.270380541999657,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 5, 5, 1, 11, 4]",geometric,5000,0.99,0.001,4986.431367876843,5000,8192
123,4,978.0,8,0.40438841699960903,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 12, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 0, 5, 5, 1, 11, 4]",geometric,5000,0.99,0.001,4979.720042186716,5000,8192
124,8,1167.0,16,0.5372276669995699,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 12, 2, 6, 10, 10, 7, 4, 3, 7, 12, 2, 5, 4, 4, 7, 0, 5, 5, 14, 11, 14]",geometric,5000,0.99,0.001,4973.076158191056,5000,8192
125,16,1081.0,32,0.6716837499998292,"[12, 3, 12, 14, 2, 7, 12, 4, 7, 12, 2, 6, 10, 1, 7, 4, 3, 3, 12, 2, 5, 4, 4, 7, 3, 4, 5, 11, 7, 14]",geometric,5000,0.99,0.001,4966.360435791657,5000,8192
126,32,1096.0,64,0.806392749999759,"[12, 3, 12, 13, 2, 5, 12, 3, 7, 12, 2, 1, 0, 7, 8, 4, 3, 4, 12, 2, 13, 13, 4, 7, 12, 4, 5, 12, 7, 14]",geometric,5000,0.99,0.001,4959.641175480457,5000,8192
127,64,1137.0,128,0.9396400420000646,"[11, 0, 0, 14, 6, 5, 11, 6, 10, 13, 3, 1, 0, 7, 11, 4, 8, 4, 5, 14, 13, 13, 13, 4, 12, 7, 2, 8, 3, 11]",geometric,5000,0.99,0.001,4953.003768365186,5000,8192
128,128,975.0,254,1.075630541999999,"[14, 5, 0, 6, 5, 5, 2, 7, 3, 13, 3, 10, 0, 7, 10, 11, 8, 1, 3, 10, 3, 6, 13, 5, 8, 3, 7, 9, 3, 2]",geometric,5000,0.99,0.001,4946.238873498419,5000,8192
129,256,906.0,507,1.216135791999477,"[13, 2, 0, 8, 2, 6, 3, 0, 9, 11, 1, 8, 6, 3, 5, 8, 13, 0, 1, 11, 10, 12, 2, 12, 3, 4, 4, 5, 11, 4]",geometric,5000,0.99,0.001,4939.259095487414,5000,8192
130,512,1486.0,985,1.3706052919997092,"[9, 14, 4, 9, 8, 13, 0, 9, 4, 12, 5, 12, 8, 3, 13, 11, 3, 14, 11, 9, 7, 8, 1, 5, 6, 9, 2, 12, 10, 7]",geometric,5000,0.99,0.001,4931.596991304036,5000,8192
131,1024,1596.0,1580,1.5757749589993182,"[6, 14, 10, 9, 6, 14, 13, 10, 3, 11, 1, 12, 8, 2, 7, 11, 14, 14, 13, 14, 7, 3, 13, 3, 7, 7, 10, 2, 5, 11]",geometric,5000,0.99,0.001,4921.438396884814,5000,8192
132,2048,1596.0,2604,1.9567006249999395,"[6, 14, 10, 9, 6, 14, 13, 10, 3, 11, 1, 12, 8, 2, 7, 11, 14, 14, 13, 14, 7, 3, 13, 3, 7, 7, 10, 2, 5, 11]",geometric,5000,0.99,0.001,4902.633030650807,5000,8192
133,4096,1596.0,4652,3.051781999999548,"[6, 14, 10, 9, 6, 14, 13, 10, 3, 11, 1, 12, 8, 2, 7, 11, 14, 14, 13, 14, 7, 3, 13, 3, 7, 7, 10, 2, 5, 11]",geometric,5000,0.99,0.001,4848.970810364812,5000,8192
134,8192,1596.0,6412,4.495307416999822,"[6, 14, 10, 9, 6, 14, 13, 10, 3, 11, 1, 12, 8, 2, 7, 11, 14, 14, 13, 14, 7, 3, 13, 3, 7, 7, 10, 2, 5, 11]",geometric,5000,0.99,0.001,4779.13019861532,5000,8192
135,0,1063.0,0,5.6417000450892374e-05,"[6, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 13, 5, 1, 11, 4]",geometric,10000,0.99,0.001,9999.994329903584,10000,8192
136,1,1069.0,2,0.14793729200027883,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 13, 5, 1, 11, 4]",geometric,10000,0.99,0.001,9985.142852986095,10000,8192
137,2,1045.0,4,0.2961081249995914,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 5, 5, 1, 11, 4]",geometric,10000,0.99,0.001,9970.284377519189,10000,8192
138,4,978.0,8,0.4437467919997289,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 12, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 0, 5, 5, 1, 11, 4]",geometric,10000,0.99,0.001,9955.50125865983,10000,8192
139,8,1167.0,16,0.5938207500003045,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 12, 2, 6, 10, 10, 7, 4, 3, 7, 12, 2, 5, 4, 4, 7, 0, 5, 5, 14, 11, 14]",geometric,10000,0.99,0.001,9940.496757464205,10000,8192
140,16,1081.0,32,0.7453582500002085,"[12, 3, 12, 14, 2, 7, 12, 4, 7, 12, 2, 6, 10, 1, 7, 4, 3, 3, 12, 2, 5, 4, 4, 7, 3, 4, 5, 11, 7, 14]",geometric,10000,0.99,0.001,9925.368876200055,10000,8192
141,32,1096.0,64,0.8960009170004923,"[12, 3, 12, 13, 2, 5, 12, 3, 7, 12, 2, 1, 0, 7, 8, 4, 3, 4, 12, 2, 13, 13, 4, 7, 12, 4, 5, 12, 7, 14]",geometric,10000,0.99,0.001,9910.3531442985,10000,8192
142,64,1137.0,128,1.0472301250001692,"[11, 0, 0, 14, 6, 5, 11, 6, 10, 13, 3, 1, 0, 7, 11, 4, 8, 4, 5, 14, 13, 13, 13, 4, 12, 7, 2, 8, 3, 11]",geometric,10000,0.99,0.001,9895.30179683183,10000,8192
143,128,927.0,255,1.2000446669999292,"[14, 5, 0, 6, 5, 5, 2, 7, 3, 13, 3, 10, 0, 7, 10, 11, 8, 1, 3, 10, 3, 6, 13, 5, 2, 3, 7, 9, 3, 2]",geometric,10000,0.99,0.001,9880.115886081789,10000,8192
144,256,864.0,509,1.355706375000409,"[13, 2, 0, 8, 2, 6, 3, 0, 9, 11, 1, 8, 6, 3, 5, 8, 13, 0, 1, 11, 10, 12, 2, 6, 3, 4, 4, 5, 11, 4]",geometric,10000,0.99,0.001,9864.670999173244,10000,8192
145,512,1298.0,999,1.5228624170003968,"[13, 14, 4, 9, 8, 13, 0, 9, 4, 7, 5, 12, 8, 3, 4, 11, 3, 14, 8, 0, 7, 6, 1, 5, 6, 9, 2, 12, 10, 7]",geometric,10000,0.99,0.001,9848.11251761134,10000,8192
146,1024,1676.0,1623,1.7378755830004593,"[12, 11, 1, 3, 11, 13, 10, 11, 4, 14, 1, 13, 9, 11, 9, 11, 14, 14, 13, 14, 6, 2, 13, 14, 6, 13, 4, 7, 8, 11]",geometric,10000,0.99,0.001,9826.854171674431,10000,8192
147,2048,1679.0,2648,2.1337358330001734,"[12, 11, 1, 3, 11, 13, 10, 11, 4, 14, 1, 13, 9, 11, 9, 11, 14, 14, 13, 14, 6, 2, 13, 14, 6, 14, 4, 7, 8, 11]",geometric,10000,0.99,0.001,9787.835422714918,10000,8192
148,4096,1679.0,4696,3.2326614579997113,"[12, 11, 1, 3, 11, 13, 10, 11, 4, 14, 1, 13, 9, 11, 9, 11, 14, 14, 13, 14, 6, 2, 13, 14, 6, 14, 4, 7, 8, 11]",geometric,10000,0.99,0.001,9680.327754395876,10000,8192
149,8192,1679.0,6757,4.954092332999608,"[12, 11, 1, 3, 11, 13, 10, 11, 4, 14, 1, 13, 9, 11, 9, 11, 14, 14, 13, 14, 6, 2, 13, 14, 6, 14, 4, 7, 8, 11]",geometric,10000,0.99,0.001,9514.289260328336,10000,8192
