,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
52,128,1438.0,2242,0.638095083000735,"[7, 6, 8, 6, 12, 10, 13, 2, 10, 12, 14, 13, 12, 2, 7, 11, 3, 1, 7, 7, 12, 4, 12, 12, 12, 3, 12, 9, 6, 11]",25,512,4
53,256,1455.0,2372,0.6910736670006372,"[7, 6, 8, 6, 12, 10, 13, 2, 10, 12, 14, 13, 12, 2, 7, 11, 3, 1, 7, 7, 12, 4, 12, 14, 12, 4, 12, 9, 6, 11]",25,512,4
54,512,1455.0,2628,0.8013175420001062,"[7, 6, 8, 6, 12, 10, 13, 2, 10, 12, 14, 13, 12, 2, 7, 11, 3, 1, 7, 7, 12, 4, 12, 14, 12, 4, 12, 9, 6, 11]",25,512,4
55,0,1129.0,2628,0.8131557920005434,"[14, 12, 3, 1, 12, 7, 7, 9, 3, 2, 1, 8, 0, 6, 4, 7, 3, 6, 12, 4, 14, 13, 4, 13, 8, 8, 12, 8, 11, 5]",25,512,5
56,1,1129.0,2629,0.8239773330005846,"[14, 12, 3, 1, 12, 7, 7, 9, 3, 2, 1, 8, 0, 6, 4, 7, 3, 6, 12, 4, 14, 13, 4, 13, 8, 8, 12, 8, 11, 5]",25,512,5
57,2,1145.0,2631,0.8393405000006169,"[14, 12, 3, 1, 12, 7, 7, 9, 3, 2, 1, 8, 0, 6, 4, 7, 3, 6, 12, 4, 14, 13, 4, 13, 10, 8, 12, 8, 11, 5]",25,512,5
58,4,1145.0,2633,0.851515708000079,"[14, 12, 3, 1, 12, 7, 7, 9, 3, 2, 1, 8, 0, 6, 4, 7, 3, 6, 12, 4, 14, 13, 4, 13, 10, 8, 12, 8, 11, 5]",25,512,5
59,8,1145.0,2637,0.8645951250000508,"[14, 12, 3, 1, 12, 7, 7, 9, 3, 2, 1, 8, 0, 6, 4, 7, 3, 6, 12, 4, 14, 13, 4, 13, 10, 8, 12, 8, 11, 5]",25,512,5
60,16,1333.0,2651,0.8782034580008258,"[14, 12, 3, 9, 13, 7, 7, 9, 3, 2, 1, 8, 0, 6, 4, 7, 3, 14, 12, 4, 14, 13, 10, 13, 11, 8, 12, 12, 11, 5]",25,512,5
61,32,1419.0,2671,0.8953756670007351,"[14, 12, 3, 9, 13, 7, 7, 9, 3, 2, 1, 8, 0, 6, 6, 11, 3, 14, 14, 4, 14, 13, 10, 13, 14, 8, 12, 12, 11, 5]",25,512,5
62,64,1425.0,2705,0.920304125000257,"[14, 12, 3, 9, 13, 7, 7, 9, 3, 2, 1, 8, 0, 6, 7, 11, 4, 14, 14, 4, 14, 13, 10, 13, 14, 8, 12, 12, 11, 5]",25,512,5
63,128,1431.0,2771,0.9782132920008735,"[14, 12, 3, 9, 13, 7, 7, 9, 3, 2, 1, 8, 0, 7, 7, 11, 6, 14, 14, 4, 14, 13, 10, 13, 14, 8, 12, 12, 11, 5]",25,512,5
64,256,1434.0,2900,1.0949492080007985,"[14, 12, 3, 9, 13, 7, 7, 9, 3, 2, 1, 8, 0, 7, 7, 11, 6, 14, 14, 4, 14, 13, 10, 13, 14, 9, 12, 12, 11, 5]",25,512,5
65,512,1440.0,3157,1.382666875000723,"[14, 12, 3, 9, 13, 7, 7, 9, 3, 2, 1, 8, 0, 7, 7, 11, 6, 14, 14, 4, 14, 13, 10, 13, 14, 11, 12, 12, 11, 5]",25,512,5
66,0,1078.0,3157,1.4022487080001156,"[10, 14, 11, 7, 5, 3, 13, 5, 2, 11, 7, 9, 13, 12, 12, 1, 4, 0, 5, 1, 3, 5, 9, 10, 7, 11, 7, 10, 5, 3]",25,512,6
67,1,1118.0,3159,1.4217435420005131,"[10, 14, 11, 7, 5, 3, 13, 13, 2, 11, 7, 9, 13, 12, 12, 1, 4, 0, 5, 1, 3, 5, 9, 10, 7, 11, 7, 10, 5, 3]",25,512,6
68,2,1118.0,3160,1.4405882500004736,"[10, 14, 11, 7, 5, 3, 13, 13, 2, 11, 7, 9, 13, 12, 12, 1, 4, 0, 5, 1, 3, 5, 9, 10, 7, 11, 7, 10, 5, 3]",25,512,6
69,4,1148.0,3163,1.468315667000752,"[10, 14, 11, 7, 5, 3, 13, 13, 2, 11, 7, 9, 13, 12, 12, 1, 4, 0, 5, 4, 3, 5, 9, 10, 7, 11, 7, 10, 5, 3]",25,512,6
70,8,1233.0,3170,1.4959097920000204,"[10, 14, 11, 7, 5, 3, 13, 13, 2, 11, 7, 9, 13, 12, 12, 1, 4, 0, 5, 4, 3, 5, 14, 10, 7, 11, 8, 10, 5, 11]",25,512,6
71,16,1361.0,3182,1.5305020830001013,"[10, 14, 11, 7, 5, 3, 13, 13, 2, 11, 7, 9, 13, 12, 12, 11, 4, 0, 5, 5, 7, 5, 14, 10, 8, 11, 8, 10, 5, 11]",25,512,6
72,32,1536.0,3202,1.5552624170004492,"[10, 14, 11, 7, 5, 3, 13, 13, 2, 14, 7, 9, 13, 12, 12, 11, 4, 6, 5, 12, 7, 5, 14, 10, 8, 11, 8, 10, 5, 14]",25,512,6
73,64,1541.0,3235,1.6039664170002652,"[10, 14, 11, 7, 5, 3, 13, 14, 2, 14, 7, 9, 13, 12, 12, 11, 4, 6, 5, 12, 7, 5, 14, 10, 8, 11, 8, 10, 5, 14]",25,512,6
74,128,1556.0,3302,1.7044030830002157,"[10, 14, 11, 7, 6, 3, 13, 14, 2, 14, 7, 9, 13, 12, 12, 11, 9, 6, 5, 12, 7, 5, 14, 10, 8, 11, 9, 10, 5, 14]",25,512,6
75,256,1556.0,3430,1.8464252500007206,"[10, 14, 11, 7, 6, 3, 13, 14, 2, 14, 7, 9, 13, 12, 12, 11, 9, 6, 5, 12, 7, 5, 14, 10, 8, 11, 9, 10, 5, 14]",25,512,6
76,512,1556.0,3686,2.079013333000148,"[10, 14, 11, 7, 6, 3, 13, 14, 2, 14, 7, 9, 13, 12, 12, 11, 9, 6, 5, 12, 7, 5, 14, 10, 8, 11, 9, 10, 5, 14]",25,512,6
77,0,1091.0,3686,2.1043743330001234,"[10, 0, 5, 1, 0, 1, 11, 5, 13, 3, 5, 11, 8, 12, 9, 11, 9, 7, 0, 12, 7, 8, 5, 9, 14, 4, 5, 12, 5, 8]",25,512,7
78,1,1091.0,3687,2.118318833000558,"[10, 0, 5, 1, 0, 1, 11, 5, 13, 3, 5, 11, 8, 12, 9, 11, 9, 7, 0, 12, 7, 8, 5, 9, 14, 4, 5, 12, 5, 8]",25,512,7
79,2,1121.0,3689,2.140906042000097,"[10, 0, 5, 1, 0, 1, 11, 5, 13, 3, 11, 11, 8, 12, 9, 11, 9, 7, 0, 12, 7, 8, 5, 9, 14, 4, 5, 12, 5, 8]",25,512,7
80,4,1136.0,3692,2.1574914170005286,"[10, 0, 5, 1, 0, 1, 11, 5, 13, 3, 11, 11, 8, 12, 9, 11, 9, 7, 0, 12, 7, 8, 5, 9, 14, 9, 5, 12, 5, 8]",25,512,7
81,8,1276.0,3698,2.194873083000857,"[10, 12, 5, 1, 0, 1, 11, 9, 13, 3, 11, 11, 8, 12, 9, 11, 9, 7, 0, 12, 7, 8, 5, 9, 14, 9, 5, 12, 5, 8]",25,512,7
82,16,1442.0,3710,2.2170728750006674,"[10, 12, 5, 8, 0, 1, 12, 9, 13, 3, 11, 11, 8, 12, 9, 11, 9, 7, 12, 12, 7, 11, 5, 9, 14, 9, 5, 12, 5, 8]",25,512,7
83,32,1499.0,3730,2.25246212500042,"[10, 12, 5, 8, 2, 1, 12, 9, 13, 3, 11, 11, 8, 14, 9, 11, 9, 7, 12, 13, 7, 11, 5, 14, 14, 9, 5, 12, 5, 8]",25,512,7
84,64,1507.0,3763,2.3027973750004094,"[10, 12, 5, 8, 4, 1, 12, 9, 13, 3, 11, 11, 8, 14, 9, 11, 9, 7, 12, 13, 7, 11, 5, 14, 14, 9, 5, 12, 5, 8]",25,512,7
85,128,1522.0,3830,2.3554944580000665,"[10, 12, 5, 8, 4, 1, 12, 9, 13, 3, 11, 11, 8, 14, 9, 11, 10, 7, 12, 14, 7, 11, 5, 14, 14, 10, 5, 12, 5, 8]",25,512,7
86,256,1531.0,3959,2.4583168330000262,"[10, 12, 5, 8, 4, 1, 12, 9, 13, 3, 11, 11, 8, 14, 9, 11, 10, 7, 12, 14, 7, 11, 5, 14, 14, 13, 5, 12, 5, 8]",25,512,7
87,512,1531.0,4215,2.658148875000734,"[10, 12, 5, 8, 4, 1, 12, 9, 13, 3, 11, 11, 8, 14, 9, 11, 10, 7, 12, 14, 7, 11, 5, 14, 14, 13, 5, 12, 5, 8]",25,512,7
88,0,1151.0,4215,2.67312608300017,"[10, 6, 8, 12, 0, 12, 14, 7, 7, 5, 3, 2, 10, 2, 5, 12, 7, 6, 10, 0, 10, 5, 6, 11, 6, 8, 10, 10, 9, 4]",25,512,8
89,1,1151.0,4216,2.6876831250001487,"[10, 6, 8, 12, 0, 12, 14, 7, 7, 5, 3, 2, 10, 2, 5, 12, 7, 6, 10, 0, 10, 5, 6, 11, 6, 8, 10, 10, 9, 4]",25,512,8
90,2,1151.0,4217,2.7028822500005845,"[10, 6, 8, 12, 0, 12, 14, 7, 7, 5, 3, 2, 10, 2, 5, 12, 7, 6, 10, 0, 10, 5, 6, 11, 6, 8, 10, 10, 9, 4]",25,512,8
91,4,1163.0,4220,2.7184733330004747,"[10, 6, 8, 12, 0, 12, 14, 7, 11, 5, 3, 2, 10, 2, 5, 12, 7, 6, 10, 0, 10, 5, 6, 11, 6, 8, 10, 10, 9, 4]",25,512,8
92,8,1303.0,4225,2.7357315000008384,"[10, 6, 8, 12, 0, 12, 14, 7, 11, 5, 3, 2, 10, 2, 5, 12, 7, 6, 10, 14, 10, 5, 6, 11, 6, 8, 10, 10, 9, 4]",25,512,8
93,16,1343.0,4235,2.7556672919999983,"[10, 6, 8, 12, 0, 12, 14, 7, 11, 5, 3, 2, 10, 13, 5, 12, 7, 6, 10, 14, 10, 14, 6, 11, 6, 8, 10, 10, 9, 4]",25,512,8
94,32,1453.0,4254,2.780417583000599,"[10, 6, 8, 12, 0, 12, 14, 7, 11, 5, 3, 2, 10, 13, 5, 12, 7, 6, 10, 14, 10, 14, 13, 11, 6, 8, 10, 10, 14, 13]",25,512,8
95,64,1453.0,4286,2.815070750000814,"[10, 6, 8, 12, 0, 12, 14, 7, 11, 5, 3, 2, 10, 13, 5, 12, 7, 6, 10, 14, 10, 14, 13, 11, 6, 8, 10, 10, 14, 13]",25,512,8
96,128,1453.0,4350,2.8719165420006902,"[10, 6, 8, 12, 0, 12, 14, 7, 11, 5, 3, 2, 10, 13, 5, 12, 7, 6, 10, 14, 10, 14, 13, 11, 6, 8, 10, 10, 14, 13]",25,512,8
97,256,1453.0,4478,2.972440542000186,"[10, 6, 8, 12, 0, 12, 14, 7, 11, 5, 3, 2, 10, 13, 5, 12, 7, 6, 10, 14, 10, 14, 13, 11, 6, 8, 10, 10, 14, 13]",25,512,8
98,512,1456.0,4735,3.168235000000095,"[10, 6, 8, 12, 0, 12, 14, 7, 11, 5, 3, 2, 10, 13, 5, 12, 7, 6, 10, 14, 10, 14, 13, 11, 6, 9, 10, 10, 14, 13]",25,512,8
99,0,1029.0,4735,3.1846125830006713,"[9, 11, 3, 4, 1, 9, 0, 6, 9, 0, 10, 10, 7, 2, 13, 9, 5, 6, 9, 0, 13, 5, 6, 5, 3, 0, 10, 8, 3, 6]",25,512,9
100,1,1029.0,4736,3.2011421670003983,"[9, 11, 3, 4, 1, 9, 0, 6, 9, 0, 10, 10, 7, 2, 13, 9, 5, 6, 9, 0, 13, 5, 6, 5, 3, 0, 10, 8, 3, 6]",25,512,9
101,2,1035.0,4738,3.217910333000873,"[9, 11, 3, 4, 1, 9, 0, 6, 9, 0, 10, 10, 7, 2, 13, 9, 8, 6, 9, 0, 13, 5, 6, 5, 3, 0, 10, 8, 3, 6]",25,512,9
102,4,1056.0,4742,3.235074375000295,"[9, 11, 3, 4, 1, 9, 0, 7, 9, 0, 10, 10, 7, 2, 13, 9, 8, 6, 9, 0, 13, 5, 6, 5, 3, 0, 10, 8, 3, 8]",25,512,9
103,8,1072.0,4748,3.2541004170007,"[9, 11, 3, 4, 1, 9, 0, 7, 9, 0, 10, 10, 7, 2, 13, 9, 12, 6, 9, 0, 13, 5, 8, 5, 3, 0, 10, 8, 3, 8]",25,512,9
104,16,1205.0,4759,3.2759661250001955,"[9, 11, 3, 14, 1, 9, 0, 7, 9, 0, 10, 14, 7, 2, 13, 9, 12, 6, 9, 0, 13, 5, 8, 5, 3, 9, 10, 8, 3, 8]",25,512,9
105,32,1341.0,4778,3.3708757080003124,"[9, 11, 3, 14, 1, 9, 0, 7, 9, 0, 10, 14, 7, 2, 13, 9, 12, 14, 9, 0, 13, 5, 12, 5, 3, 9, 10, 8, 3, 13]",25,512,9
106,64,1409.0,4813,3.4126371670008666,"[9, 11, 3, 14, 1, 9, 0, 7, 9, 0, 10, 14, 12, 2, 13, 9, 12, 14, 9, 3, 13, 5, 12, 5, 3, 10, 10, 8, 3, 13]",25,512,9
107,128,1415.0,4878,3.4767624580008487,"[9, 11, 3, 14, 1, 9, 0, 7, 9, 0, 10, 14, 12, 2, 13, 9, 12, 14, 9, 3, 13, 5, 12, 5, 3, 12, 10, 8, 3, 13]",25,512,9
108,256,1415.0,5006,3.5905280420001873,"[9, 11, 3, 14, 1, 9, 0, 7, 9, 0, 10, 14, 12, 2, 13, 9, 12, 14, 9, 3, 13, 5, 12, 5, 3, 12, 10, 8, 3, 13]",25,512,9
109,512,1418.0,5263,3.81397462500081,"[9, 11, 3, 14, 1, 9, 0, 7, 9, 0, 10, 14, 12, 2, 13, 9, 12, 14, 9, 3, 13, 5, 12, 5, 3, 13, 10, 8, 3, 13]",25,512,9
110,0,1308.0,5263,3.8314470000004803,"[1, 11, 12, 2, 9, 8, 12, 13, 8, 9, 1, 13, 2, 13, 3, 8, 2, 12, 6, 11, 2, 6, 6, 8, 1, 12, 5, 8, 11, 14]",25,512,10
111,1,1308.0,5264,3.8494695420004064,"[1, 11, 12, 2, 9, 8, 12, 13, 8, 9, 1, 13, 2, 13, 3, 8, 2, 12, 6, 11, 2, 6, 6, 8, 1, 12, 5, 8, 11, 14]",25,512,10
112,2,1318.0,5266,3.867441167000834,"[1, 11, 12, 2, 9, 8, 12, 13, 8, 9, 1, 13, 2, 13, 3, 8, 2, 13, 6, 11, 2, 6, 6, 8, 1, 12, 5, 8, 11, 14]",25,512,10
113,4,1318.0,5268,3.8867767920000915,"[1, 11, 12, 2, 9, 8, 12, 13, 8, 9, 1, 13, 2, 13, 3, 8, 2, 13, 6, 11, 2, 6, 6, 8, 1, 12, 5, 8, 11, 14]",25,512,10
114,8,1367.0,5275,3.9080140830001255,"[1, 11, 12, 2, 14, 8, 12, 13, 8, 9, 1, 13, 2, 13, 3, 8, 2, 13, 6, 11, 2, 6, 6, 11, 2, 12, 5, 8, 11, 14]",25,512,10
115,16,1503.0,5288,3.932154667000759,"[1, 11, 13, 2, 14, 11, 12, 13, 8, 9, 1, 13, 2, 13, 3, 8, 2, 13, 6, 11, 2, 7, 6, 11, 14, 12, 5, 10, 11, 14]",25,512,10
116,32,1549.0,5306,3.9621521250001024,"[1, 11, 13, 2, 14, 11, 12, 13, 8, 9, 1, 13, 2, 13, 3, 8, 10, 13, 6, 14, 2, 7, 6, 11, 14, 12, 5, 10, 11, 14]",25,512,10
