,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
72,64,1844.0,13085,0.4377423750001981,"[3, 14, 1, 14, 14, 13, 12, 7, 0, 13, 13, 12, 13, 9, 14, 12, 14, 13, 13, 14, 3, 0, 14, 13, 13, 14, 0, 0, 0, 12]",200,0.6,2048
73,128,1891.0,25959,0.7349458330008929,"[0, 14, 0, 14, 14, 14, 14, 5, 0, 14, 14, 14, 13, 12, 14, 13, 14, 14, 14, 14, 0, 0, 14, 14, 14, 14, 0, 0, 0, 10]",200,0.6,2048
74,256,1893.0,51688,1.2978731660004996,"[0, 14, 0, 14, 14, 14, 14, 5, 0, 14, 14, 14, 13, 13, 14, 13, 14, 14, 14, 14, 0, 0, 14, 14, 14, 14, 0, 0, 0, 10]",200,0.6,2048
75,512,1893.0,103144,2.4008326250004757,"[0, 14, 0, 14, 14, 14, 14, 5, 0, 14, 14, 14, 13, 13, 14, 13, 14, 14, 14, 14, 0, 0, 14, 14, 14, 14, 0, 0, 0, 10]",200,0.6,2048
76,1024,1894.0,206057,4.615728541000863,"[0, 14, 0, 14, 14, 14, 14, 5, 0, 14, 14, 14, 13, 13, 14, 14, 14, 14, 14, 14, 0, 0, 14, 14, 13, 14, 0, 0, 0, 10]",200,0.6,2048
77,2048,1895.0,411882,9.12693875000059,"[0, 14, 0, 14, 14, 14, 14, 5, 0, 14, 14, 14, 12, 13, 14, 14, 14, 14, 14, 14, 0, 0, 14, 14, 14, 14, 0, 0, 0, 10]",200,0.6,2048
78,0,1063.0,300,0.0026687500003390596,"[6, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 13, 5, 1, 11, 4]",300,0.4,2048
79,1,1565.0,602,0.03835183400042297,"[11, 11, 14, 13, 9, 8, 5, 12, 2, 8, 6, 13, 13, 2, 14, 4, 0, 3, 13, 13, 3, 11, 12, 14, 13, 14, 8, 9, 5, 9]",300,0.4,2048
80,2,1565.0,903,0.07437166700037778,"[11, 11, 14, 13, 9, 8, 5, 12, 2, 8, 6, 13, 13, 2, 14, 4, 0, 3, 13, 13, 3, 11, 12, 14, 13, 14, 8, 9, 5, 9]",300,0.4,2048
81,4,1565.0,1505,0.11665408400040178,"[11, 11, 14, 13, 9, 8, 5, 12, 2, 8, 6, 13, 13, 2, 14, 4, 0, 3, 13, 13, 3, 11, 12, 14, 13, 14, 8, 9, 5, 9]",300,0.4,2048
82,8,1652.0,2711,0.17139658399992186,"[5, 14, 6, 14, 12, 13, 12, 13, 3, 12, 8, 12, 14, 3, 13, 7, 2, 7, 14, 14, 7, 14, 12, 9, 8, 11, 6, 2, 0, 5]",300,0.4,2048
83,16,1736.0,5120,0.2506059589995857,"[8, 12, 6, 14, 13, 10, 6, 12, 2, 14, 13, 14, 12, 13, 6, 7, 5, 13, 11, 13, 1, 1, 12, 14, 14, 14, 4, 5, 0, 10]",300,0.4,2048
84,32,1799.0,9938,0.3793120000000272,"[2, 14, 0, 14, 9, 14, 12, 14, 2, 12, 14, 12, 2, 12, 14, 14, 4, 14, 14, 14, 1, 9, 12, 14, 11, 14, 0, 2, 1, 10]",300,0.4,2048
85,64,1865.0,19582,0.6112237919996915,"[0, 14, 0, 14, 12, 12, 13, 1, 0, 14, 13, 14, 14, 12, 14, 14, 14, 14, 12, 14, 1, 1, 14, 14, 14, 13, 0, 2, 1, 12]",300,0.4,2048
86,128,1897.0,38854,1.04649475000042,"[0, 14, 0, 14, 14, 14, 14, 0, 0, 14, 14, 14, 13, 13, 14, 14, 14, 14, 14, 14, 0, 1, 14, 14, 14, 14, 0, 0, 1, 12]",300,0.4,2048
87,256,1898.0,77383,1.8894663749997562,"[1, 14, 0, 14, 14, 14, 14, 0, 0, 14, 14, 14, 13, 14, 14, 14, 14, 14, 14, 14, 0, 1, 14, 14, 14, 14, 0, 0, 0, 12]",300,0.4,2048
88,512,1898.0,154439,3.5511090419995526,"[1, 14, 0, 14, 14, 14, 14, 0, 0, 14, 14, 14, 13, 14, 14, 14, 14, 14, 14, 14, 0, 1, 14, 14, 14, 14, 0, 0, 0, 12]",300,0.4,2048
89,1024,1898.0,308551,6.878129458999865,"[1, 14, 0, 14, 14, 14, 14, 0, 0, 14, 14, 14, 13, 14, 14, 14, 14, 14, 14, 14, 0, 1, 14, 14, 14, 14, 0, 0, 0, 12]",300,0.4,2048
90,2048,1898.0,346176,7.725539584000217,"[1, 14, 0, 14, 14, 14, 14, 0, 0, 14, 14, 14, 13, 14, 14, 14, 14, 14, 14, 14, 0, 1, 14, 14, 14, 14, 0, 0, 0, 12]",300,0.4,2048
91,0,1063.0,300,0.002614416000142228,"[6, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 13, 5, 1, 11, 4]",300,0.5,2048
92,1,1506.0,602,0.04273016600018309,"[0, 13, 6, 13, 12, 6, 9, 14, 4, 0, 0, 5, 14, 3, 14, 14, 14, 10, 5, 13, 9, 10, 13, 14, 10, 1, 4, 9, 2, 10]",300,0.5,2048
