,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
81,8,1820.711882354734,2713,1.3161061250002604,"[2, 7, 14, 12, 0, 8, 17, 3, 19, 16, 20, 9, 6, 11, 4, 15, 10, 13, 18, 5, 1, 21]",False,300,0.5,512
82,16,1684.4591170770875,5122,2.5618334999999206,"[8, 4, 11, 6, 10, 9, 19, 13, 2, 16, 1, 15, 12, 7, 21, 18, 20, 3, 5, 17, 14, 0]",False,300,0.5,512
83,32,1604.6685057203013,9940,4.950786583000081,"[8, 11, 1, 9, 20, 13, 19, 6, 2, 16, 14, 4, 12, 15, 10, 18, 5, 3, 7, 21, 17, 0]",False,300,0.5,512
84,64,1604.6685057203013,19572,9.636783165999987,"[8, 11, 1, 9, 20, 13, 19, 6, 2, 16, 14, 4, 12, 15, 10, 18, 5, 3, 7, 21, 17, 0]",False,300,0.5,512
85,128,1604.6685057203013,38836,18.902789791000032,"[8, 11, 1, 9, 20, 13, 19, 6, 2, 16, 14, 4, 12, 15, 10, 18, 5, 3, 7, 21, 17, 0]",False,300,0.5,512
86,256,1604.6685057203013,77364,37.361934624999776,"[8, 11, 1, 9, 20, 13, 19, 6, 2, 16, 14, 4, 12, 15, 10, 18, 5, 3, 7, 21, 17, 0]",False,300,0.5,512
87,512,1604.6685057203013,154420,74.34283137500006,"[8, 11, 1, 9, 20, 13, 19, 6, 2, 16, 14, 4, 12, 15, 10, 18, 5, 3, 7, 21, 17, 0]",False,300,0.5,512
88,0,2674.1961002880785,300,0.004514457999903243,"[0, 13, 8, 1, 15, 5, 20, 11, 3, 4, 17, 12, 18, 16, 2, 9, 21, 7, 10, 14, 19, 6]",False,300,0.75,512
89,1,2073.94408866704,602,0.1811499579998781,"[2, 7, 21, 9, 18, 1, 8, 12, 3, 13, 10, 15, 4, 14, 17, 19, 20, 0, 11, 6, 16, 5]",False,300,0.75,512
90,2,2073.94408866704,903,0.35768608299986226,"[2, 7, 21, 9, 18, 1, 8, 12, 3, 13, 10, 15, 4, 14, 17, 19, 20, 0, 11, 6, 16, 5]",False,300,0.75,512
91,4,2022.8220415938624,1506,0.693718374999662,"[7, 2, 16, 14, 18, 21, 9, 1, 8, 0, 15, 17, 5, 12, 4, 11, 19, 10, 3, 13, 6, 20]",False,300,0.75,512
92,8,1879.769743478942,2711,1.3489708749993952,"[4, 5, 9, 19, 20, 16, 21, 2, 3, 12, 14, 13, 10, 18, 6, 11, 15, 8, 0, 7, 17, 1]",False,300,0.75,512
93,16,1718.529600739119,5120,2.6316642909996517,"[15, 17, 8, 4, 18, 20, 21, 7, 2, 16, 11, 10, 19, 9, 6, 13, 1, 5, 14, 3, 12, 0]",False,300,0.75,512
94,32,1718.529600739119,9936,5.140082750000147,"[15, 17, 8, 4, 18, 20, 21, 7, 2, 16, 11, 10, 19, 9, 6, 13, 1, 5, 14, 3, 12, 0]",False,300,0.75,512
95,64,1718.529600739119,19568,10.100535915999899,"[15, 17, 8, 4, 18, 20, 21, 7, 2, 16, 11, 10, 19, 9, 6, 13, 1, 5, 14, 3, 12, 0]",False,300,0.75,512
96,128,1718.529600739119,38832,19.842715582999517,"[15, 17, 8, 4, 18, 20, 21, 7, 2, 16, 11, 10, 19, 9, 6, 13, 1, 5, 14, 3, 12, 0]",False,300,0.75,512
97,256,1718.529600739119,77360,39.202686790999905,"[15, 17, 8, 4, 18, 20, 21, 7, 2, 16, 11, 10, 19, 9, 6, 13, 1, 5, 14, 3, 12, 0]",False,300,0.75,512
98,512,1718.529600739119,153513,76.26893766600006,"[15, 17, 8, 4, 18, 20, 21, 7, 2, 16, 11, 10, 19, 9, 6, 13, 1, 5, 14, 3, 12, 0]",False,300,0.75,512
