,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
107,128,436.0,4791,3.095494458000303,"[1, 8, 9, 7, 7, 8, 6, 8, 9, 1, 5, 2, 5, 2, 3]",25,512,9
108,256,437.0,4920,3.207639250000284,"[1, 8, 9, 7, 7, 8, 6, 8, 9, 1, 5, 2, 5, 3, 3]",25,512,9
109,512,437.0,5176,3.420659958000215,"[1, 8, 9, 7, 7, 8, 6, 8, 9, 1, 5, 2, 5, 3, 3]",25,512,9
110,0,383.0,5176,3.438424416000089,"[0, 6, 5, 5, 4, 3, 3, 2, 9, 7, 6, 8, 0, 6, 9]",25,512,10
111,1,393.0,5178,3.4558117910000874,"[0, 6, 5, 7, 4, 3, 3, 2, 9, 7, 6, 8, 0, 6, 9]",25,512,10
112,2,402.0,5180,3.473159458000282,"[0, 6, 5, 7, 4, 3, 3, 2, 9, 7, 6, 8, 1, 6, 9]",25,512,10
113,4,402.0,5182,3.4917533330003607,"[0, 6, 5, 7, 4, 3, 3, 2, 9, 7, 6, 8, 1, 6, 9]",25,512,10
114,8,402.0,5186,3.51275112500025,"[0, 6, 5, 7, 4, 3, 3, 2, 9, 7, 6, 8, 1, 6, 9]",25,512,10
115,16,427.0,5196,3.5374028330002147,"[3, 6, 5, 7, 4, 3, 3, 2, 9, 8, 6, 8, 1, 6, 9]",25,512,10
116,32,477.0,5217,3.5679684579999957,"[4, 6, 5, 7, 5, 3, 5, 2, 9, 9, 6, 8, 4, 6, 9]",25,512,10
117,64,515.0,5251,3.6120907080003235,"[5, 6, 5, 7, 5, 3, 5, 2, 9, 9, 9, 8, 4, 6, 9]",25,512,10
118,128,515.0,5315,3.6846869160003735,"[5, 6, 5, 7, 5, 3, 5, 2, 9, 9, 9, 8, 4, 6, 9]",25,512,10
119,256,515.0,5443,3.808047875000284,"[5, 6, 5, 7, 5, 3, 5, 2, 9, 9, 9, 8, 4, 6, 9]",25,512,10
120,512,515.0,5699,4.055874875000427,"[5, 6, 5, 7, 5, 3, 5, 2, 9, 9, 9, 8, 4, 6, 9]",25,512,10
121,0,424.0,5699,4.074805375000324,"[8, 1, 5, 4, 4, 3, 5, 4, 3, 8, 5, 9, 9, 9, 2]",25,512,11
122,1,424.0,5700,4.094181124999977,"[8, 1, 5, 4, 4, 3, 5, 4, 3, 8, 5, 9, 9, 9, 2]",25,512,11
123,2,424.0,5701,4.113591250000354,"[8, 1, 5, 4, 4, 3, 5, 4, 3, 8, 5, 9, 9, 9, 2]",25,512,11
124,4,488.0,5705,4.13434954100012,"[8, 1, 5, 4, 6, 3, 5, 4, 3, 8, 5, 9, 9, 9, 8]",25,512,11
125,8,537.0,5711,4.156301583000186,"[8, 4, 5, 4, 6, 3, 5, 4, 3, 8, 9, 9, 9, 9, 8]",25,512,11
126,16,547.0,5720,4.18180058300004,"[8, 4, 5, 6, 6, 3, 5, 4, 3, 8, 9, 9, 9, 9, 8]",25,512,11
127,32,547.0,5736,4.214751291000084,"[8, 4, 5, 6, 6, 3, 5, 4, 3, 8, 9, 9, 9, 9, 8]",25,512,11
128,64,547.0,5768,4.261179208000158,"[8, 4, 5, 6, 6, 3, 5, 4, 3, 8, 9, 9, 9, 9, 8]",25,512,11
129,128,547.0,5832,4.336141583000426,"[8, 4, 5, 6, 6, 3, 5, 4, 3, 8, 9, 9, 9, 9, 8]",25,512,11
130,256,547.0,5960,4.4673845000002075,"[8, 4, 5, 6, 6, 3, 5, 4, 3, 8, 9, 9, 9, 9, 8]",25,512,11
131,512,547.0,6216,4.718769791000341,"[8, 4, 5, 6, 6, 3, 5, 4, 3, 8, 9, 9, 9, 9, 8]",25,512,11
132,0,370.0,6216,4.738718666000295,"[1, 3, 3, 1, 2, 7, 8, 5, 9, 1, 1, 6, 7, 7, 5]",25,512,12
