,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
20,16,9.0,2,0.003796874999807187,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",150,0.6,2048
21,32,9.0,2,0.003796874999807187,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",150,0.6,2048
22,64,9.0,2,0.003796874999807187,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",150,0.6,2048
23,128,9.0,2,0.003796874999807187,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",150,0.6,2048
24,256,9.0,2,0.003796874999807187,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",150,0.6,2048
25,512,9.0,2,0.003796874999807187,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",150,0.6,2048
26,1024,9.0,2,0.003796874999807187,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",150,0.6,2048
27,2048,9.0,2,0.003796874999807187,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",150,0.6,2048
28,0,5.0,0,0.00011975000006714254,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",200,0.4,2048
29,1,8.0,2,0.004357583000000886,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",200,0.4,2048
30,0,5.0,0,9.545900002194685e-05,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",200,0.5,2048
31,1,8.0,2,0.004905750000034459,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",200,0.5,2048
32,0,5.0,0,0.00011541599997144658,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",200,0.6,2048
33,1,8.0,2,0.004441041000063706,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]",200,0.6,2048
34,0,5.0,0,0.0001232079998771951,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",300,0.4,2048
35,1,9.0,2,0.006126290999873163,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",300,0.4,2048
36,2,9.0,2,0.006126290999873163,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",300,0.4,2048
37,4,9.0,2,0.006126290999873163,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",300,0.4,2048
38,8,9.0,2,0.006126290999873163,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",300,0.4,2048
39,16,9.0,2,0.006126290999873163,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",300,0.4,2048
40,32,9.0,2,0.006126290999873163,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",300,0.4,2048
41,64,9.0,2,0.006126290999873163,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",300,0.4,2048
42,128,9.0,2,0.006126290999873163,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",300,0.4,2048
43,256,9.0,2,0.006126290999873163,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",300,0.4,2048
44,512,9.0,2,0.006126290999873163,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",300,0.4,2048
45,1024,9.0,2,0.006126290999873163,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",300,0.4,2048
46,2048,9.0,2,0.006126290999873163,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",300,0.4,2048
47,0,5.0,0,0.00011387499989723437,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",300,0.5,2048
48,1,8.0,2,0.006162666999898647,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",300,0.5,2048
49,0,5.0,0,0.0003376669997123827,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",300,0.6,2048
50,1,8.0,2,0.010123874999862892,"[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",300,0.6,2048
